,timestamp,delta_volume,date,note
0,1499187600,46187200.0,2017-07-05,"Niêm yết cổ phiếu lần đầu - 46,187,200 CP"
1,1499792400,46187200.0,2017-07-12,"Giao dịch lần đầu - 46,187,200 CP"
2,1515085200,3264800.0,2018-01-05,"Niêm yết cổ phiếu bổ sung - 3,264,800 CP"
3,1516208400,3264800.0,2018-01-18,"Giao dịch bổ sung - 3,264,800 CP"
4,1518368400,533700.0,2018-02-12,"Niêm yết cổ phiếu bổ sung - 533,700 CP"
5,1520182800,533700.0,2018-03-05,"Giao dịch bổ sung - 533,700 CP"
6,1529946000,49985700.0,2018-06-26,"Niêm yết cổ phiếu lần đầu - 49,985,700 CP"
7,1532451600,,2018-07-25,Giao dịch trở lại sàn HOSE
8,1532451600,,2018-07-25,Hủy niêm yết cổ phiếu
9,1533229200,49985700.0,2018-08-03,"Giao dịch lần đầu - 49,985,700 CP"
10,1574010000,380000.0,2019-11-18,"Niêm yết cổ phiếu bổ sung - 380,000 CP"
11,1594918800,380000.0,2020-07-17,"Niêm yết cổ phiếu bổ sung - 380,000 CP"
12,1600621200,190000.0,2020-09-21,"Giao dịch bổ sung - 190,000 CP"
13,1623171600,190000.0,2021-06-09,"Giao dịch bổ sung - 190,000 CP"
14,1632070800,190000.0,2021-09-20,"Giao dịch bổ sung - 190,000 CP"
15,1654707600,190000.0,2022-06-09,"Giao dịch bổ sung - 190,000 CP"
16,1662656400,43133482.0,2022-09-09,"Niêm yết cổ phiếu bổ sung - 43,133,482 CP"
17,1663261200,43133482.0,2022-09-16,"Giao dịch bổ sung - 43,133,482 CP"
