quarter,s,ln_s
2008Q4,0.0,0.0
2009Q1,0.05764203545788728,0.005227451096759763
2009Q2,0.36142540657646455,0.0304424793144514
2009Q3,0.3553923802521716,0.03500069523900144
2009Q4,0.4394717925048719,0.04376538264866349
2010Q1,0.27460522091917783,0.031507389048073126
2010Q2,0.3141145836249181,0.03385048601732553
2010Q3,0.178485079716817,0.019743273885532764
2010Q4,0.08056596178822414,0.01155233688481643
2011Q1,0.07028525158915422,0.008696524641889851
2011Q2,0.06479282671525123,0.0119222245553647
2011Q3,0.03812576117451964,0.0076515627507959426
2011Q4,0.10385259024895971,0.020515031597568806
2012Q1,0.09291615059696588,0.01630510979456643
2012Q2,0.0,0.0
2012Q3,0.0,0.0
2012Q4,0.03176756268361058,0.005377196977991872
2013Q1,0.14375101642836607,0.021019628628010587
2013Q2,0.2852666028550313,0.03642839095879709
2013Q3,0.049943732269942386,0.005759062800989825
2013Q4,0.1084419393909186,0.011731810361536994
2014Q1,0.24204271468465005,0.023837712150116624
2014Q2,0.06883165234506816,0.006040011966347262
2014Q3,0.05992775413672323,0.009518485187360145
2014Q4,0.31226778231399743,0.036923125393314014
2015Q1,0.008458493918559861,0.000673542530168894
2015Q2,0.06287502073361126,0.009193890030197178
2015Q3,0.013800533949960192,0.0010920242360030852
2015Q4,0.0036402357807775376,0.0002914586367945738
2016Q1,0.04667356172012288,0.004670307227188239
2016Q2,0.0,0.0
2016Q3,0.01457463567505672,0.0011086095001588223
2016Q4,0.016602253970273127,0.0015149741885669124
2017Q1,0.0,0.0
2017Q2,0.0,0.0
2017Q3,0.0,0.0
2017Q4,0.01660225397027311,0.0015149741885669124
2018Q1,0.0,0.0
2018Q2,0.06115476715876818,0.009877118081753648
2018Q3,0.0,0.0
2018Q4,0.0,0.0
2019Q1,0.0,0.0
2019Q2,0.0,0.0
2019Q3,0.0,0.0
2019Q4,0.0,0.0
2020Q1,0.0,0.0
2020Q2,0.3141105588834437,0.03936065585071344
2020Q3,0.19298551516310017,0.021311740149888292
2020Q4,0.16270303607302714,0.019893193510472657
2021Q1,0.32419940538719283,0.04131335474370481
2021Q2,0.1815981413500046,0.015759744627489792
2021Q3,0.40805833657942425,0.05519677492975561
2021Q4,0.6212696480757073,0.0802563848464895
2022Q1,0.47693407776501356,0.056722948371362
2022Q2,0.2636252667665824,0.048191399793787455
2022Q3,0.4953226152886697,0.0654411738004438
