,quarter,roa
0,2006Q2,9.4
1,2006Q3,3.1
2,2006Q4,4.59
3,2007Q1,3.38
4,2007Q2,3.29
5,2007Q3,3.29
6,2007Q4,3.63
7,2008Q1,1.65
8,2008Q2,-0.44
9,2008Q3,1.32
10,2008Q4,-0.79
11,2009Q1,2.05
12,2009Q2,5.2
13,2009Q3,3.22
14,2009Q4,0.65
15,2010Q1,1.67
16,2010Q2,2.57
17,2010Q3,1.43
18,2010Q4,1.77
19,2011Q1,0.97
20,2011Q2,3.61
21,2011Q3,2.49
22,2011Q4,2.03
23,2012Q1,4.62
24,2012Q2,4.56
25,2012Q3,3.07
26,2012Q4,2.13
27,2013Q1,0.86
28,2013Q2,3.87
29,2013Q3,2.11
30,2013Q4,2.12
31,2014Q1,1.22
32,2014Q2,0.75
33,2014Q3,0.86
34,2014Q4,4.75
35,2015Q1,1.61
36,2015Q2,1.8
37,2015Q3,1.49
38,2015Q4,3.74
39,2016Q1,1.73
40,2016Q2,2.29
41,2016Q3,1.17
42,2016Q4,0.83
43,2017Q1,1.32
44,2017Q2,1.41
45,2017Q3,1.0
46,2017Q4,1.52
47,2018Q1,1.04
48,2018Q2,1.74
49,2018Q3,2.96
50,2018Q4,1.28
51,2019Q1,2.17
52,2019Q2,1.9
53,2019Q3,1.78
54,2019Q4,1.21
55,2020Q1,1.36
56,2020Q2,1.76
57,2020Q3,1.77
58,2020Q4,1.34
59,2021Q1,0.98
60,2021Q2,1.05
61,2021Q3,0.7
62,2021Q4,1.31
63,2022Q1,1.19
64,2022Q2,0.69
