,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc,lev
0,2009Q4,91553.0,11359.0,8059952.460603926,,,0.7809380454692676
1,2010Q2,98342.0,12141.0,8099991.763446175,40039.30284224823,0.4943128834147523,0.8438114434766267
2,2010Q3,102758.0,12749.0,8060083.143775983,-39908.61967019178,-0.4951390569836655,0.8169823571959385
3,2010Q4,94521.0,11727.0,8060117.677155282,34.53337929956615,0.00042844758206749006,0.8560419245948488
4,2011Q1,96334.0,11952.0,8060073.627844712,-44.04931057058275,-0.0005465125085012613,0.86560161269469
5,2011Q2,100917.0,12521.0,8059819.503234566,-254.1246101455763,-0.0031529814041566444,0.8701972041532505
6,2011Q3,103237.0,12809.0,8059723.631821375,-95.87141319084913,-0.0011895124146978182,0.8765783806520131
7,2011Q4,106651.0,13232.0,8060081.6203143895,357.988493014127,0.004441499601094156,0.8724709658963526
8,2012Q1,106433.0,13205.0,8060053.0102234,-28.610090989619493,-0.00035496157349499254,0.8766710727935556
9,2012Q2,108789.0,13497.0,8060235.607912869,182.5976894693449,0.0022654137962181365,0.8805520624084675
10,2012Q3,183503.0,11384.0,16119378.074490514,8059142.466577644,49.996609232284975,0.7909343307661768
11,2012Q4,182449.0,11318.0,16120250.927725747,872.8532352335751,0.0054146380174040975,0.7957929413075894
12,2013Q1,182733.0,11336.0,16119707.12773465,-543.7999910973012,-0.0033735103670814834,0.8012596638632622
13,2013Q2,176310.0,10937.0,16120508.366096735,801.2383620850742,0.004970304557951595,0.808980497498396
14,2013Q3,182616.0,11329.0,16119339.747550534,-1168.6185462009162,-0.007249791644713595,0.7953731023298383
15,2013Q4,184482.0,11444.0,16120412.443201678,1072.6956511437893,0.006654269268378229,0.7871440941005537
16,2014Q1,184105.0,11421.0,16119866.911829086,-545.5313725918531,-0.0033842175966820862,0.8006464458417922
17,2014Q2,177472.0,11009.0,16120628.57661913,761.6647900436074,0.004724783443917955,0.8169062899084425
18,2014Q3,180181.0,11177.0,16120694.28290239,65.70628326013684,0.0004075896615062351,0.8049476206351371
19,2014Q4,182349.0,11312.0,16119961.103253182,-733.179649207741,-0.004548271825915122,0.7985861812574295
20,2015Q1,182535.0,11324.0,16119304.13281526,-656.9704379215837,-0.004075674933039698,0.813777609634597
21,2015Q2,177704.0,11024.0,16119738.751814224,434.6189989633858,0.0026961913319747247,0.8013637142219125
22,2015Q3,178380.0,11066.0,16119645.76179288,-92.99002134427428,-0.0005768738514383559,0.7919092127921248
23,2015Q4,177850.0,11033.0,16119822.351128433,176.58933555334806,0.0010954794147653019,0.7926482340600048
24,2016Q1,175461.0,10885.0,16119522.278364722,-300.07276371121407,-0.0018615487390340674,0.7824875311217491
25,2016Q2,175585.0,10892.0,16120547.190598605,1024.912233883515,0.006357800524793829,0.7782642507971497
26,2016Q3,170355.0,10568.0,16119890.234670704,-656.95592790097,-0.004075436732738957,0.7542763910924162
27,2016Q4,182708.0,11334.0,16120345.862008117,455.6273374129087,0.002826411674495866,0.7263389175322604
28,2017Q1,181132.0,11236.0,16120683.51726593,337.6552578136325,0.0020945467817911657,0.7091194931915428
29,2017Q2,176144.0,10927.0,16120069.55248467,-613.9647812601179,-0.003808698090669741,0.7159018134905641
30,2017Q3,176584.0,10954.0,16120503.925506664,434.3730219937861,0.002694537490893814,0.6903083680607998
31,2017Q4,213656.0,13254.0,16120114.682360042,-389.24314662255347,-0.0024146425400341314,0.6331096954318851
32,2018Q1,213942.0,13272.0,16119801.084990958,-313.5973690841347,-0.0019454171142106907,0.5974068975039858
33,2018Q2,179106.0,11111.0,16119701.19701197,-99.88797898776829,-0.0006196639613039727,0.6679945192792246
34,2018Q3,225987.0,11881.0,19020873.66383301,2901172.466821041,15.25257208525304,0.5794088296109329
35,2018Q4,215595.0,11334.0,19021969.29592377,1095.6320907585323,0.005759824725368031,0.5808089241923017
36,2019Q1,202378.0,10639.0,19022276.529749036,307.23382526636124,0.0016151264796612367,0.581285740275244
37,2019Q2,204370.0,10744.0,19021779.597915117,-496.9318339191377,-0.0026124360833915034,0.5822354490049337
38,2019Q3,212196.0,11156.0,19020795.984223735,-983.6136913821101,-0.005171254095769393,0.5629753647680341
39,2019Q4,218824.0,11504.0,19021557.71905424,761.734830506146,0.004004587015200665,0.5448979240950994
40,2020Q1,212296.0,11161.0,19021234.656392798,-323.06266144290566,-0.0016984316069847147,0.5286417153754025
41,2020Q2,194158.0,10207.0,19022043.695503086,809.039110288024,0.004253166080568332,0.5823172293258931
42,2020Q3,204356.0,10743.0,19022247.044587173,203.34908408671618,0.001069006640540817,0.5488600954378255
43,2020Q4,166550.0,8756.0,19021242.576518957,-1004.468068215996,-0.0052807699821670745,0.6203079925217249
44,2021Q1,173123.0,8506.0,20353044.909475666,1331802.332956709,6.543504123732702,0.5932441911821508
45,2021Q2,175001.0,8598.0,20353686.90393115,641.9944554828107,0.003154192449323836,0.5950269581028234
46,2021Q3,190432.0,9357.0,20351822.165223897,-1864.7387072518468,-0.009162514747393049,0.5578505475837934
47,2021Q4,201722.0,9911.0,20353344.768439107,1522.6032152101398,0.007480850113496642,0.5167837633174585
48,2022Q1,197913.0,9724.0,20353044.01480872,-300.7536303848028,-0.0014776837811876038,0.5093147669961304
49,2022Q2,208502.0,10244.0,20353572.82311597,528.808307249099,0.002598110473501343,0.49276620884021877
