quarter,amihud,ln_amihud
2010Q4,0.11728841172690115,-2.1431193199599576
2011Q1,0.1400863304190983,-1.965496400570059
2011Q2,1.8242866483339888,0.6011890329966716
2011Q3,2.4199315106465003,0.8837392383823596
2011Q4,10.73535925190339,2.3735428962485137
2012Q1,16.25376843467701,2.788324785562678
2012Q2,0.3220984048811345,-1.132898174904578
2012Q3,1.4229112247680566,0.35270493119399576
2012Q4,0.22511904755439777,-1.4911259164601283
2013Q1,0.135006772578669,-2.002430334552642
2013Q2,1.5119593068066448,0.4134063639074981
2013Q3,0.5314456658298321,-0.6321543144035086
2013Q4,0.2984824518194381,-1.2090441357521342
2014Q1,0.025370691543159553,-3.6741606474389568
2014Q2,0.055660794925375116,-2.8884792411794216
2014Q3,0.03849628436230097,-3.2571935524158997
2014Q4,0.06585175613123305,-2.720349182488874
2015Q1,1.3962820731821115,0.33381304208255647
2015Q2,0.3217732826313241,-1.1339080726334219
2015Q3,0.9735865287827479,-0.026768573905420128
2015Q4,0.2159876355251669,-1.5325341158754537
2016Q1,0.5493756698313949,-0.5989727912826519
2016Q2,0.26093406024428684,-1.3434875463211935
2016Q3,1.5867218401986505,0.4616701522050876
2016Q4,3.4255218595854866,1.231253827869586
2017Q1,0.997024658905697,-0.002979776221144859
2017Q2,2.9470184114370483,1.0807939512545517
2017Q3,4.049399993278854,1.3985687203354906
2017Q4,1.0719878147103847,0.06951469570936573
2018Q1,5.788439397641086,1.7558627211678954
2018Q2,3.263120955331806,1.1826840856743248
2018Q3,5.489525670735076,1.70284185301564
2018Q4,2.1210033736653156,0.7518892661825607
2019Q1,1.820243275925599,0.5989701602469092
2019Q2,11.919315370814633,2.4781602246533887
2019Q3,4.268845922220338,1.4513435148828209
2019Q4,12.05531902049648,2.489505975032165
2020Q1,15.304108367446867,2.7281213131013073
2020Q2,4.559694358146283,1.5172555945575972
2020Q3,3.6535387792969973,1.2956962264796519
2020Q4,3.722007734556119,1.3142632362824134
2021Q1,3.4290158656314675,1.2322733003675617
2021Q2,4.416459763923634,1.485338416762735
2021Q3,2.4998395316311313,0.9162265424665116
2021Q4,0.7389142460232311,-0.30257340533112576
2022Q1,0.5384240826680669,-0.6191087715849897
2022Q2,1.3707222778074608,0.3153378109920655
2022Q3,2.7193392329631014,1.0003889217381794
