,date,quarter,price,shares_est,market_cap
0,2011-03-31,2011Q1,19.4,2411524.183569161,46783569161
1,2011-06-30,2011Q2,14.3,2411456.277837289,34483824773
2,2011-09-30,2011Q3,13.9,2411513.625916603,33520039400
3,2011-12-30,2011Q4,11.6,2411532.3064612923,27973774755
4,2012-03-30,2012Q1,11.4,2411538.871707369,27491543137
5,2012-06-29,2012Q2,10.4,2411454.3674534974,25079125422
6,2012-09-28,2012Q3,13.5,3014279.68910044,40692775803
7,2012-12-28,2012Q4,13.0,3014287.284316958,39185734696
8,2013-03-29,2013Q1,19.0,3122595.8630700377,59329321398
9,2013-06-28,2013Q2,20.6,3117356.03750791,64217534373
10,2013-09-30,2013Q3,22.5,3114797.350398563,70082940384
11,2013-12-31,2013Q4,27.0,3099937.897100272,83698323222
12,2014-03-31,2014Q1,40.0,3116355.9660224617,124654238641
13,2014-06-30,2014Q2,33.0,4271722.953634802,140966857470
14,2014-09-30,2014Q3,35.9,4265437.738485516,153129214812
15,2014-12-31,2014Q4,36.8,4268375.214955345,157076207910
16,2015-03-31,2015Q1,34.9,4265194.554614643,148855289956
17,2015-06-30,2015Q2,35.1,4279162.57367387,150198606336
18,2015-09-30,2015Q3,33.0,4484837.609904898,147999641127
19,2015-12-31,2015Q4,30.0,4484569.92777413,134537097833
20,2016-03-31,2016Q1,32.0,4479899.3538056845,143356779322
21,2016-06-30,2016Q2,29.4,4485373.781148429,131869989166
22,2016-09-30,2016Q3,31.0,4480286.944045911,138888895265
23,2016-12-30,2016Q4,30.5,4482851.773549448,136726979093
24,2017-03-31,2017Q1,22.6,4477143.810477144,101183450117
25,2017-06-30,2017Q2,25.0,4483010.4234144045,112075260585
26,2017-09-29,2017Q3,24.5,4478309.732524163,109718588447
27,2017-12-29,2017Q4,20.0,4476390.114739629,89527802295
28,2018-03-30,2018Q1,20.0,4475531.740390399,89510634808
29,2018-06-29,2018Q2,16.5,4482178.333528106,73955942503
30,2018-09-28,2018Q3,12.6,4482310.975966318,56477118297
31,2018-12-28,2018Q4,10.6,4479210.39196778,47479630155
32,2019-03-29,2019Q1,11.1,4477931.691997084,49705041781
33,2019-06-28,2019Q2,9.6,4474895.511045975,42958996906
34,2019-09-30,2019Q3,9.0,4475437.636761488,40278938731
35,2019-12-31,2019Q4,8.5,4469051.878354204,37986940966
36,2020-03-31,2020Q1,22.2,4461991.056719228,99056201459
37,2020-06-30,2020Q2,39.5,4449768.285311304,175765847270
38,2020-09-30,2020Q3,49.8,4446375.143843498,221429482163
39,2020-12-31,2020Q4,42.3,4446189.801157044,188073828589
40,2021-03-31,2021Q1,41.3,4440462.833099579,183391115007
41,2021-06-30,2021Q2,37.4,4451711.59252522,166494013560
42,2021-09-30,2021Q3,35.6,4439283.869857118,158038505767
43,2021-12-31,2021Q4,42.8,4432413.391735841,189707293166
44,2022-03-31,2022Q1,61.6,4426980.846079648,272702020119
45,2022-06-30,2022Q2,31.0,4427854.419021983,137263486990
