,date,quarter,price,shares_est,market_cap
0,2009-12-31,2009Q4,34.2,485380059.43231887,16599998032585
1,2010-03-31,2010Q1,36.7,485380209.8950525,17813453703148
2,2010-06-30,2010Q2,51.0,485400419.08753216,24755421373464
3,2010-09-30,2010Q3,49.5,489391971.8830929,24224902608213
4,2010-12-31,2010Q4,75.0,515274678.5129764,38645600888473
5,2011-03-31,2011Q1,82.0,515280956.6670953,42253038446702
6,2011-06-30,2011Q2,97.0,515280494.6797266,49982207983933
7,2011-09-30,2011Q3,120.0,515271029.6444047,61832523557329
8,2011-12-30,2011Q4,90.5,515264522.6195885,46631439297073
9,2012-03-30,2012Q1,114.0,515269170.9268726,58740685485663
10,2012-06-29,2012Q2,100.0,687288515.6689811,68728851566898
11,2012-09-28,2012Q3,96.5,687282189.5645139,66322731292976
12,2012-12-28,2012Q4,102.0,687294892.6720947,70104079052554
13,2013-03-29,2013Q1,124.0,687267737.7948922,85221199486567
14,2013-06-28,2013Q2,89.0,705145211.3132435,62757923806879
15,2013-09-30,2013Q3,85.5,705156375.6141135,60290870115007
16,2013-12-31,2013Q4,82.5,734901273.4156055,60629355056787
17,2014-03-31,2014Q1,97.0,734907776.3975155,71286054310559
18,2014-06-30,2014Q2,90.5,734894332.818135,66507937120041
19,2014-09-30,2014Q3,82.0,735799661.138779,60335572213380
20,2014-12-31,2014Q4,83.0,735793953.3516268,61070898128185
21,2015-03-31,2015Q1,77.0,735817950.5205718,56657982190084
22,2015-06-30,2015Q2,81.0,735808727.210865,59600506904080
23,2015-09-30,2015Q3,74.0,746712497.4288149,55256724809732
24,2015-12-31,2015Q4,77.5,746723391.3618335,57871062830542
25,2016-03-31,2016Q1,71.5,746713107.2119808,53389987165657
26,2016-06-30,2016Q2,66.5,756079799.9280788,50279306695217
27,2016-09-30,2016Q3,70.3,756081595.6482321,53152536174071
28,2016-12-30,2016Q4,64.8,758839846.0848775,49172822026300
29,2017-03-31,2017Q1,47.05,1138238034.1880343,53554099508547
30,2017-06-30,2017Q2,42.0,1138238034.1880343,47805997435897
31,2017-09-29,2017Q3,55.1,1148134893.7339685,63262232644742
32,2017-12-29,2017Q4,76.7,1047449116.9920764,80339347273292
33,2018-03-30,2018Q1,113.5,1047447333.2263414,118885272321190
34,2018-06-29,2018Q2,79.0,1053225602.7554536,83204822617681
35,2018-09-28,2018Q3,92.8,1053238331.6782522,97740517179742
36,2018-12-28,2018Q4,77.5,1163168640.5679374,90145569644015
37,2019-03-29,2019Q1,84.3,1163144651.364227,98053094110004
38,2019-06-28,2019Q2,83.0,1168956815.158496,97023415658155
39,2019-09-30,2019Q3,78.5,1168961546.6326747,91763481410665
40,2019-12-31,2019Q4,56.5,1168947419.4057086,66045529196423
41,2020-03-31,2020Q1,49.0,1168935213.310967,57277825452237
42,2020-06-30,2020Q2,54.1,1168961394.4431963,63240811439377
43,2020-09-30,2020Q3,54.6,1174700571.006039,64138651176930
44,2020-12-31,2020Q4,88.9,1174689271.6350667,104429876248357
45,2021-03-31,2021Q1,92.5,1174693716.1880982,108659168747399
46,2021-06-30,2021Q2,111.4,1180544181.1558826,131512621780765
47,2021-09-30,2021Q3,142.6,1180534522.3766277,168344222890907
48,2021-12-31,2021Q4,171.0,1180543527.968323,201872943282583
49,2022-03-31,2022Q1,142.2,1180541259.6401029,167872967120823
50,2022-06-30,2022Q2,112.0,1423715229.357798,159456105688073
