,Quý,Doanh thu thuần(MilVND),Lợi nhuận gộp(MilVND),LN thuần từ HĐKD (MilVND),LNST thu nhập DN(MilVND),LNST của CĐ cty mẹ (MilVND),Tài sản ngắn hạn(MilVND),Tổng tài sản (MilVND),Nợ phải trả(MilVND),Nợ ngắn hạn(MilVND),Vốn chủ sở hữu(MilVND),Lợi ích của CĐ thiểu số(MilVND),EPS của 4 quý gần nhất(VND),BVPS cơ bản(VND),P/E cơ bản(Times),ROS(%),ROEA(%),ROAA(%)
1,2011Q2,21673.0,1931.0,458.0,344.0,344.0,21474.0,58294.0,28734.0,4679.0,29560.0,0.0,165.0,12657.0,46.13,1.59,2.33,1.18
2,2011Q3,22331.0,2016.0,635.0,566.0,566.0,28095.0,66925.0,36799.0,5158.0,30126.0,0.0,334.0,12899.0,20.09,2.53,1.9,0.9
3,2011Q4,22549.0,2186.0,686.0,680.0,680.0,24201.0,73730.0,42924.0,5168.0,30806.0,0.0,645.0,13190.0,10.7,3.02,2.23,0.97
4,2012Q1,23585.0,2260.0,878.0,841.0,841.0,28988.0,85976.0,54176.0,6237.0,31800.0,0.0,1041.0,13616.0,7.68,3.57,2.68,1.06
5,2012Q2,21933.0,2246.0,741.0,611.0,611.0,34999.0,102412.0,71822.0,9540.0,30590.0,,1156.0,13098.0,7.1,2.79,1.96,0.65
6,2012Q3,21125.0,2080.0,303.0,391.0,391.0,34444.0,107714.0,76753.0,9476.0,30962.0,,1081.0,13257.0,7.77,1.85,1.27,0.37
7,2012Q4,24854.0,2434.0,951.0,862.0,862.0,40658.0,118933.0,87109.0,17124.0,31824.0,,1159.0,13626.0,6.12,3.47,2.75,0.76
8,2013Q1,23972.0,4870.0,1982.0,1579.0,1579.0,39086.0,119362.0,85392.0,15524.0,33970.0,0.0,1435.0,14545.0,6.97,6.59,4.86,1.34
9,2013Q2,28329.0,3680.0,481.0,496.0,496.0,42228.0,117208.0,76400.0,11982.0,40808.0,,1301.0,13694.0,8.07,1.75,1.33,0.42
10,2013Q3,26584.0,2349.0,-1917.0,-1744.0,-1744.0,26891.0,106801.0,74182.0,10672.0,32619.0,,438.0,10946.0,22.84,-6.56,-4.75,-1.56
11,2013Q4,27560.0,2988.0,-1565.0,-1438.0,-1438.0,26693.0,109659.0,78477.0,15889.0,31181.0,,-382.0,10464.0,-32.69,-5.22,-4.51,-1.33
12,2014Q1,27076.0,4540.0,1406.0,1500.0,1500.0,32235.0,114592.0,83939.0,22139.0,30653.0,,-398.0,10286.0,-23.88,5.54,5.02,1.34
13,2014Q2,28934.0,4863.0,79.0,-226.0,-226.0,48809.0,129663.0,99359.0,38426.0,30304.0,,-640.0,10169.0,-14.53,-0.78,-0.74,-0.19
14,2014Q3,29123.0,4753.0,271.0,94.0,94.0,43881.0,124882.0,79343.0,24879.0,45539.0,,-22.0,10120.0,-472.42,0.32,0.25,0.07
15,2014Q4,22674.0,4502.0,2589.0,4576.0,4576.0,42436.0,118878.0,68681.0,18484.0,50197.0,,1673.0,11155.0,5.92,20.18,9.56,3.75
16,2015Q1,24780.0,5050.0,1339.0,1006.0,1006.0,45455.0,120695.0,69510.0,29837.0,51185.0,,1399.0,11374.0,6.79,4.06,1.99,0.84
17,2015Q2,24544.0,5752.0,4725.0,3678.0,3678.0,43200.0,117785.0,63622.0,42288.0,54163.0,,2190.0,12036.0,3.88,14.99,6.98,3.08
18,2015Q3,21513.0,3951.0,167.0,145.0,145.0,41849.0,115252.0,60944.0,26105.0,54308.0,,2090.0,12068.0,4.31,0.68,0.27,0.12
19,2015Q4,28477.0,4017.0,90.0,-17.0,-17.0,44996.0,117419.0,63142.0,40311.0,54277.0,,1069.0,12062.0,8.88,-0.06,-0.03,-0.01
20,2016Q1,29658.0,5918.0,3239.0,1860.0,1860.0,49058.0,120437.0,52118.0,30492.0,68319.0,,1222.0,11386.0,7.37,6.27,3.03,1.56
21,2016Q2,27058.0,5245.0,3015.0,2372.0,2372.0,51669.0,122139.0,51139.0,44750.0,71001.0,,871.0,11833.0,9.99,8.77,3.41,1.96
22,2016Q3,30905.0,5866.0,2335.0,1907.0,1907.0,45587.0,117127.0,44410.0,43021.0,72717.0,,1135.0,12119.0,10.48,6.17,2.65,1.59
23,2016Q4,33283.0,6426.0,1679.0,1396.0,1396.0,54862.0,131797.0,57824.0,50469.0,73973.0,,1303.0,12329.0,7.68,4.19,1.9,1.12
24,2017Q1,34694.0,6051.0,1211.0,1046.0,1046.0,64045.0,143802.0,68942.0,55984.0,74860.0,,1120.0,12477.0,12.05,3.01,1.41,0.76
25,2017Q2,33214.0,6855.0,2689.0,2276.0,2276.0,64579.0,149188.0,77080.0,60020.0,72108.0,,1104.0,12018.0,9.15,6.85,3.1,1.55
26,2017Q3,30634.0,7360.0,1980.0,1591.0,1591.0,57370.0,148669.0,75129.0,53968.0,73541.0,,1052.0,12257.0,11.41,5.19,2.19,1.07
27,2017Q4,33374.0,7529.0,1629.0,1430.0,1430.0,49633.0,153662.0,78980.0,55979.0,74682.0,,1057.0,12447.0,11.82,4.29,1.93,0.95
