,quarter,roa
0,2006Q4,7.88
1,2007Q1,4.82
2,2007Q2,4.45
3,2007Q3,4.22
4,2007Q4,3.94
5,2008Q1,4.39
6,2008Q2,3.99
7,2008Q3,4.18
8,2008Q4,2.5
9,2009Q1,5.09
10,2009Q2,4.65
11,2009Q3,4.17
12,2009Q4,4.25
13,2010Q1,4.09
14,2010Q2,3.39
15,2010Q3,3.63
16,2010Q4,5.09
17,2011Q1,4.46
18,2011Q2,4.32
19,2011Q3,3.56
20,2011Q4,4.21
21,2012Q1,3.8
22,2012Q2,3.77
23,2012Q3,4.07
24,2012Q4,3.78
25,2013Q1,4.22
26,2013Q2,3.87
27,2013Q3,3.94
28,2013Q4,3.72
29,2014Q1,4.06
30,2014Q2,3.83
31,2014Q3,4.35
32,2014Q4,4.51
33,2015Q1,4.66
34,2015Q2,4.1
35,2015Q3,4.44
36,2015Q4,4.28
37,2016Q1,5.44
38,2016Q2,4.42
39,2016Q3,4.45
40,2016Q4,4.35
41,2017Q1,4.88
42,2017Q2,4.54
43,2017Q3,4.61
44,2017Q4,5.17
45,2018Q1,6.34
46,2018Q2,5.28
47,2018Q3,5.0
48,2018Q4,4.74
49,2019Q1,5.8
50,2019Q2,4.67
51,2019Q3,4.48
52,2019Q4,4.9
53,2020Q1,5.57
54,2020Q2,4.97
55,2020Q3,5.21
56,2020Q4,4.83
57,2021Q1,5.76
58,2021Q2,4.6
59,2021Q3,6.01
60,2021Q4,3.51
61,2022Q1,5.07
62,2022Q2,4.43
