,quarter,owner_equity,bvps,shares_est,shares_est_diff,shares_est_diff_perc
0,2006Q4,38162.0,13273.0,2875160.0994500113,,
1,2007Q1,35437.0,12325.0,2875212.981744422,52.88229441083968,0.001839247900820044
2,2007Q2,38102.0,13252.0,2875188.650769695,-24.33097472693771,-0.0008462392448726538
3,2007Q3,40729.0,14166.0,2875123.535225187,-65.11554450821131,-0.0022647911893327152
4,2007Q4,43471.0,15120.0,2875066.1375661376,-57.397659049369395,-0.001996394388963827
5,2008Q1,46355.0,16123.0,2875085.281895429,19.14432929130271,0.000665869962600957
6,2008Q2,43869.0,15258.0,2875147.463625639,62.181730210315436,0.002162731859739207
7,2008Q3,44786.0,16550.0,2706102.7190332324,-169044.7445924068,-6.246797041495853
8,2008Q4,41159.0,15210.0,2706048.652202498,-54.066830734256655,-0.001997999211516421
9,2009Q1,42567.0,15731.0,2705930.9643379315,-117.6878645666875,-0.004349255990552684
10,2009Q2,45777.0,16917.0,2705976.23692144,45.272583508398384,0.0016730591677295923
11,2009Q3,49122.0,18153.0,2705999.008428359,22.771506919059902,0.000841519411061631
12,2009Q4,47234.0,17455.0,2706044.113434546,45.1050061872229,0.0016668244971799458
13,2010Q1,50660.0,18721.0,2706052.027135303,7.91370075661689,0.00029244451611651166
14,2010Q2,49307.0,18221.0,2706053.4548048954,1.427669592667371,5.275836625224039e-05
15,2010Q3,55734.0,18390.0,3030668.841761827,324615.38695693156,10.711014759640385
16,2010Q4,60350.0,19913.0,3030683.4731080197,14.631346192676574,0.00048277381397641864
17,2011Q1,65289.0,21543.0,3030636.401615374,-47.07149264588952,-0.0015531883871255463
18,2011Q2,68819.0,22707.0,3030739.4195622494,103.01794687565416,0.0033991027473597103
19,2011Q3,73035.0,16067.0,4545652.579821995,1514913.160259746,33.326637565404724
20,2011Q4,77560.0,17062.0,4545774.235142422,121.65532042644918,0.0026762288255751366
21,2012Q1,82475.0,18143.0,4545830.347792537,56.112650115042925,0.0012343762486053031
22,2012Q2,74251.0,16334.0,4545794.0492224805,-36.2985700564459,-0.0007985088999501519
23,2012Q3,79381.0,17463.0,4545667.983737044,-126.06548543646932,-0.002773310454865854
24,2012Q4,82746.0,18203.0,4545734.219634126,66.23589708190411,0.0014571000828824362
