,date,quarter,price,shares_est,market_cap
0,2006-12-29,2006Q4,42.0,2875160.0994500117,120756724177
1,2007-03-30,2007Q1,50.5,2875212.981744422,145198255578
2,2007-06-29,2007Q2,42.5,2875188.650769695,122195517658
3,2007-09-28,2007Q3,46.0,2875123.535225187,132255682620
4,2007-12-28,2007Q4,55.0,2875066.1375661376,158128637566
5,2008-03-31,2008Q1,32.4,2875085.281895429,93152763133
6,2008-06-30,2008Q2,21.4,2875147.463625639,61528155722
7,2008-09-30,2008Q3,21.6,2706102.7190332324,58451818731
8,2008-12-31,2008Q4,17.6,2706048.652202498,47626456279
9,2009-03-31,2009Q1,15.3,2705930.9643379315,41400743754
10,2009-06-30,2009Q2,23.0,2705976.23692144,62237453449
11,2009-09-30,2009Q3,28.0,2705999.008428359,75767972236
12,2009-12-31,2009Q4,33.6,2706044.113434546,90923082211
13,2010-03-31,2010Q1,34.7,2706052.027135303,93900005342
14,2010-06-30,2010Q2,34.9,2706053.4548048954,94441265573
15,2010-09-30,2010Q3,25.3,3030668.841761827,76675921697
16,2010-12-31,2010Q4,37.9,3030683.47310802,114862903631
17,2011-03-31,2011Q1,29.9,3030636.401615374,90616028408
18,2011-06-30,2011Q2,20.0,3030739.419562249,60614788391
19,2011-09-30,2011Q3,17.8,4545652.579821995,80912615921
20,2011-12-30,2011Q4,14.0,4545774.235142422,63640839292
21,2012-03-30,2012Q1,28.5,4545830.347792537,129556164912
22,2012-06-29,2012Q2,25.0,4545794.0492224805,113644851231
23,2012-09-28,2012Q3,25.0,4545667.983737044,113641699593
24,2012-12-28,2012Q4,22.8,4545734.219634126,103642740208
25,2013-03-29,2013Q1,29.0,4545815.910381498,131828661401
26,2013-06-28,2013Q2,29.5,4545773.158499003,134100308176
27,2013-08-19,2013Q3,40.0,4545835.694050992,181833427762
28,2013-12-31,2013Q4,32.0,4545879.851143009,145468155237
29,2014-03-31,2014Q1,44.0,4545681.353225887,200009979542
30,2014-06-30,2014Q2,28.8,5909097.446961525,170182006472
31,2014-09-30,2014Q3,37.5,5909309.469747563,221599105116
32,2014-12-31,2014Q4,40.0,5909164.286601267,236366571464
33,2015-03-31,2015Q1,40.0,5909401.214926236,236376048597
34,2015-06-30,2015Q2,45.0,5909140.039181247,265911301763
35,2015-09-30,2015Q3,52.0,5909392.819098941,307288426593
36,2015-12-31,2015Q4,62.0,5909443.497678792,366385496856
37,2016-03-31,2016Q1,62.0,5909229.181378674,366372209245
38,2016-06-30,2016Q2,46.8,7917886.380550732,370557082610
39,2016-09-30,2016Q3,49.8,7917909.300538047,394311883167
40,2016-12-30,2016Q4,61.4,7918216.414159547,486178487829
41,2017-03-31,2017Q1,58.2,7918318.318318319,460846126126
42,2017-06-30,2017Q2,57.0,7918476.099578462,451353137676
43,2017-09-29,2017Q3,67.0,7918337.264150944,530528596698
44,2017-12-29,2017Q4,67.9,7918072.945019052,537637152967
45,2018-03-30,2018Q1,59.4,7918276.097621561,470345600199
46,2018-06-29,2018Q2,70.0,7918326.693227092,554282868526
47,2018-09-28,2018Q3,70.0,7918047.197241193,554263303807
48,2018-12-28,2018Q4,54.6,7918165.91704148,432331859070
49,2019-03-29,2019Q1,55.8,7918194.80148529,441835269923
50,2019-06-28,2019Q2,55.0,7917982.989064398,435489064399
51,2019-09-30,2019Q3,50.2,7917997.006734846,397483449738
52,2019-12-31,2019Q4,56.1,7918340.334925476,444218892789
53,2020-03-31,2020Q1,49.8,7917979.904812269,394315399260
54,2020-06-30,2020Q2,45.8,10055503.731343284,460542070896
55,2020-09-30,2020Q3,61.0,10055693.684733965,613397314769
56,2020-12-31,2020Q4,51.9,10056030.514270682,521907983691
57,2021-03-31,2021Q1,59.2,10056039.173014143,595317519042
58,2021-06-30,2021Q2,57.0,10056022.61197275,573193288882
59,2021-09-30,2021Q3,60.5,10055997.39243807,608387842243
60,2021-12-31,2021Q4,62.8,10055688.73317352,631497252443
61,2022-03-31,2022Q1,62.0,10055959.137343928,623469466515
62,2022-06-30,2022Q2,65.0,10055648.788346646,653617171243
