,date,quarter,price,shares_est,market_cap
0,2008-12-31,2008Q4,8.6,2751559.3296761103,23663410235
1,2009-03-31,2009Q1,12.1,2751637.2795969774,33294811083
2,2009-06-30,2009Q2,14.1,2943935.6712083984,41509492964
3,2009-09-30,2009Q3,36.4,2943985.613427468,107161076329
4,2009-12-31,2009Q4,28.8,2943864.059993931,84783284928
5,2010-03-31,2010Q1,59.5,2943916.837782341,175163051848
6,2010-06-30,2010Q2,37.5,2943886.591848789,110395747194
7,2010-09-30,2010Q3,29.5,3500968.568393426,103278572768
8,2010-12-31,2010Q4,20.2,3501074.113856069,70721697100
9,2011-03-31,2011Q1,13.7,5501187.930624852,75366274650
10,2011-06-30,2011Q2,9.7,5500970.036645829,53359409355
11,2011-09-30,2011Q3,8.3,5501052.927137442,45658739295
12,2011-12-30,2011Q4,5.3,5500902.15128383,29154781402
13,2012-03-30,2012Q1,7.7,5501202.831809746,42359261805
14,2012-06-29,2012Q2,6.9,5501053.919902087,37957272047
15,2012-09-28,2012Q3,5.8,5501022.644265887,31905931337
16,2012-12-28,2012Q4,6.1,5500997.150997151,33556082621
17,2013-03-29,2013Q1,5.7,5500983.422309638,31355605507
18,2013-06-28,2013Q2,6.3,5500908.232216814,34655721863
19,2013-09-30,2013Q3,6.5,5501043.260536931,35756781193
20,2013-12-31,2013Q4,8.9,5500985.286389911,48958769049
21,2014-03-31,2014Q1,12.6,5501163.843269106,69314664425
22,2014-06-30,2014Q2,10.7,5501010.382551739,58860811093
23,2014-09-30,2014Q3,12.5,5501125.434827092,68764067935
24,2014-12-31,2014Q4,12.5,5500961.602228264,68762020028
25,2015-03-31,2015Q1,10.6,5501139.545484144,58312079182
26,2015-06-30,2015Q2,10.2,5501158.6695747,56111818430
27,2015-09-30,2015Q3,10.2,5501028.6017652135,56110491738
28,2015-12-31,2015Q4,13.7,5501071.18810063,75364675277
29,2016-03-31,2016Q1,15.3,5501158.395317644,84167723448
30,2016-06-30,2016Q2,15.8,5501130.369253957,86917859834
31,2016-09-30,2016Q3,16.5,5501157.024793388,90769090909
32,2016-12-30,2016Q4,15.9,4947421.187479113,78663996881
33,2017-03-31,2017Q1,16.7,4947543.344596466,82623973855
34,2017-06-30,2017Q2,17.1,4947374.862317954,84600110146
35,2017-09-29,2017Q3,16.5,4947542.186353631,81634446075
36,2017-12-29,2017Q4,16.5,4947616.629180875,81635674381
37,2018-03-30,2018Q1,14.1,4947308.434157461,69757048922
38,2018-06-29,2018Q2,9.3,4947368.421052632,46010526316
39,2018-09-28,2018Q3,9.6,4947463.924652208,47495653677
40,2018-12-28,2018Q4,7.0,4947297.052974146,34631079371
41,2019-03-29,2019Q1,6.1,4947648.704756747,30180657099
42,2019-06-28,2019Q2,6.1,4947642.163661581,30180617198
43,2019-09-30,2019Q3,5.7,4947292.069632495,28199564797
44,2019-12-31,2019Q4,6.0,4947424.892703863,29684549356
45,2020-03-31,2020Q1,7.2,4947611.127910493,35622800121
46,2020-06-30,2020Q2,5.8,4947487.749579463,28695428948
47,2020-09-30,2020Q3,5.8,4947338.046457943,28694560669
48,2020-12-31,2020Q4,5.9,4947430.88522759,29189842223
49,2021-03-31,2021Q1,7.9,4947449.228836625,39084848908
50,2021-06-30,2021Q2,7.0,4947628.531386,34633399720
51,2021-09-30,2021Q3,7.0,4947691.143073429,34633838002
52,2021-12-31,2021Q4,8.1,4947631.289019464,40075813441
53,2022-03-31,2022Q1,7.9,4947393.068997814,39084405245
54,2022-06-30,2022Q2,5.6,4947608.72929887,27706608884
