,quarter,roa
0,2008Q3,0.0
1,2008Q4,2.17
2,2009Q2,-5.85
3,2009Q3,0.27
4,2009Q4,5.32
5,2010Q1,0.39
6,2010Q2,0.69
7,2010Q3,0.48
8,2010Q4,1.79
9,2011Q1,0.73
10,2011Q2,0.42
11,2011Q3,0.07
12,2011Q4,-0.01
13,2012Q1,0.7
14,2012Q2,0.09
15,2012Q3,0.62
16,2012Q4,-0.28
17,2013Q1,0.51
18,2013Q2,-0.44
19,2013Q3,0.34
20,2013Q4,0.2
21,2014Q1,0.16
22,2014Q2,-0.7
23,2014Q3,0.2
24,2014Q4,0.64
25,2015Q1,0.0
26,2015Q2,-2.98
27,2015Q3,-1.49
28,2015Q4,1.78
29,2016Q1,-0.92
30,2016Q2,1.67
31,2016Q3,0.21
32,2016Q4,0.65
33,2017Q1,-0.08
34,2017Q2,1.32
35,2017Q3,0.39
36,2017Q4,-0.07
37,2018Q1,2.72
38,2018Q2,0.83
39,2018Q3,0.16
40,2018Q4,-0.79
41,2019Q1,0.52
42,2019Q2,1.36
43,2019Q3,0.51
44,2019Q4,-1.12
45,2020Q1,1.79
46,2020Q2,-0.29
47,2020Q3,-0.65
48,2020Q4,-1.03
49,2021Q1,-0.44
50,2021Q2,0.47
51,2021Q3,0.02
52,2021Q4,0.04
53,2022Q1,-0.36
54,2022Q2,0.37
