,date,quarter,price,shares_est,market_cap
0,2015-12-31,2015Q4,78.0,14051089.50720751,1095984981562
1,2016-03-31,2016Q1,71.0,14050579.374275783,997591135574
2,2016-06-30,2016Q2,90.2,19667832.8874254,1774038526446
3,2016-09-30,2016Q3,100.0,19705254.61083401,1970525461083
4,2016-12-30,2016Q4,142.0,19990550.369394653,2838658152454
5,2017-03-31,2017Q1,181.0,19982528.923688207,3616837735188
6,2017-06-30,2017Q2,191.1,19980144.22601996,3818205561592
7,2017-09-29,2017Q3,143.0,23975175.97119983,3428450163882
8,2017-12-29,2017Q4,161.2,23965796.623326216,3863286415680
9,2018-03-30,2018Q1,140.0,23966468.113466907,3355305535885
10,2018-06-29,2018Q2,134.0,23965036.465036467,3211314886315
11,2018-09-28,2018Q3,138.0,23996129.179158285,3311465826724
12,2018-12-28,2018Q4,125.0,23996271.619429007,2999533952429
13,2019-03-29,2019Q1,130.3,23996061.527011104,3126686816970
14,2019-06-28,2019Q2,87.5,33550719.62657216,2935687967325
15,2019-09-30,2019Q3,87.1,33540163.16284908,2921348211484
16,2019-12-31,2019Q4,89.0,33533038.881546915,2984440460458
17,2020-03-31,2020Q1,66.3,33533552.889004827,2223274556541
18,2020-06-30,2020Q2,69.0,33581952.971157186,2317154755010
19,2020-09-30,2020Q3,67.9,33533693.63921539,2276937798103
20,2020-12-31,2020Q4,70.5,33533939.738487776,2364142751563
21,2021-03-31,2021Q1,69.8,33533917.80821918,2340667463014
22,2021-06-30,2021Q2,69.0,33534100.54512417,2313852937614
23,2021-09-30,2021Q3,69.1,33533165.89121752,2317141763083
24,2021-12-31,2021Q4,70.9,33533235.221976943,2377506377238
25,2022-03-31,2022Q1,76.7,33533486.111659884,2572018384764
26,2022-06-30,2022Q2,68.0,33533637.68416684,2280287362523
