quarter,s,ln_s
2017Q2,0.044322312073186085,0.0033842397538192863
2017Q3,0.05538118808477301,0.004088235386886081
2017Q4,0.07021781582883604,0.005879324165918824
2018Q1,0.06693401456184488,0.005276837464645646
2018Q2,0.08095650263105209,0.005769200472485894
2018Q3,0.027993024963051682,0.0022372217488179683
2018Q4,0.06294580249290953,0.005216168774558702
2019Q1,0.03579044530243912,0.0026152554326912343
2019Q2,0.037571025137032185,0.002702499135950615
2019Q3,0.04638463430483175,0.0038441016662664833
2019Q4,0.022377652734201944,0.0018647952121281439
2020Q1,0.026554699901864133,0.002660290353839513
2020Q2,0.07096263008684965,0.007110969028758644
2020Q3,0.028718878330236623,0.002971779893439968
2020Q4,0.08211747171520477,0.006508669849001025
2021Q1,0.11302678912536251,0.006901589899411102
2021Q2,0.1085210173010131,0.00600212016725704
2021Q3,0.14741772428344177,0.007297902436740045
2021Q4,0.14836657805328132,0.005784578384535964
2022Q1,0.16192850358525795,0.006948786251278363
2022Q2,0.22150627625125224,0.00856962312037357
2022Q3,0.1529821325643457,0.0067727654251554465
