quarter,s,ln_s
2017Q1,0.0,0.0
2017Q2,0.15412142476372925,0.019033897590160647
2017Q3,0.01401616729292832,0.0018162347132766705
2017Q4,0.03566513455753298,0.0054844545898753835
2018Q1,0.0,0.0
2018Q2,0.0,0.0
2018Q3,0.0,0.0
2018Q4,0.0,0.0
2019Q1,0.11763077347509754,0.023603404385763336
2019Q2,0.05984876800384692,0.006634256688242102
2019Q3,0.07173292501779285,0.010412025276561968
2019Q4,0.0506551220690525,0.008460732189844954
2020Q1,0.24127712609521812,0.037824544463283157
2020Q2,0.4032171388351341,0.05202419439730087
2020Q3,0.45674864764380996,0.05127595653023725
2020Q4,0.5656352712208362,0.04673430086832835
2021Q1,0.6193253031165623,0.05899217811938993
2021Q2,0.6660374243663227,0.053493912868231464
2021Q3,0.7865106346135387,0.07260811961714478
2021Q4,0.8213025014447265,0.058006171262681094
2022Q1,0.9704656673471889,0.08217093600670407
2022Q2,1.0293552998947724,0.08764482895114865
2022Q3,0.8542454563540413,0.06215110327486094
