quarter,trend
2005Q1,0.0
2005Q2,0.0
2005Q3,94.33962264150944
2005Q4,67.9245283018868
2006Q1,60.37735849056604
2006Q2,0.0
2006Q3,66.98113207547169
2006Q4,35.84905660377358
2007Q1,27.358490566037737
2007Q2,22.641509433962263
2007Q3,51.886792452830186
2007Q4,76.41509433962264
2008Q1,83.01886792452831
2008Q2,62.264150943396224
2008Q3,53.77358490566038
2008Q4,52.83018867924528
2009Q1,63.20754716981132
2009Q2,60.37735849056604
2009Q3,78.30188679245283
2009Q4,77.35849056603773
2010Q1,99.05660377358491
2010Q2,100.0
2010Q3,66.98113207547169
2010Q4,70.75471698113208
2011Q1,64.15094339622641
2011Q2,60.37735849056604
2011Q3,63.20754716981132
2011Q4,52.83018867924528
2012Q1,63.20754716981132
2012Q2,58.490566037735846
2012Q3,62.264150943396224
2012Q4,54.716981132075475
2013Q1,50.943396226415096
2013Q2,51.886792452830186
2013Q3,50.0
2013Q4,49.056603773584904
2014Q1,36.79245283018868
2014Q2,35.84905660377358
2014Q3,38.679245283018865
2014Q4,25.471698113207548
2015Q1,12.264150943396226
2015Q2,11.320754716981131
2015Q3,12.264150943396226
2015Q4,8.49056603773585
2016Q1,7.547169811320755
2016Q2,6.60377358490566
2016Q3,6.60377358490566
2016Q4,7.547169811320755
2017Q1,9.433962264150944
2017Q2,9.433962264150944
2017Q3,6.60377358490566
2017Q4,7.547169811320755
2018Q1,4.716981132075472
2018Q2,6.60377358490566
2018Q3,6.60377358490566
2018Q4,5.660377358490566
2019Q1,8.49056603773585
2019Q2,5.660377358490566
2019Q3,5.660377358490566
2019Q4,5.660377358490566
2020Q1,8.49056603773585
2020Q2,7.547169811320755
2020Q3,7.547169811320755
2020Q4,5.660377358490566
2021Q1,6.60377358490566
2021Q2,4.716981132075472
2021Q3,4.716981132075472
2021Q4,2.830188679245283
2022Q1,4.716981132075472
2022Q2,9.433962264150944
2022Q3,8.49056603773585
