,quarter,roa
0,2007Q2,4.67
1,2008Q1,2.56
2,2008Q2,2.5
3,2008Q3,2.48
4,2008Q4,3.98
5,2009Q1,3.56
6,2009Q2,4.12
7,2009Q3,3.06
8,2009Q4,4.48
9,2010Q1,5.83
10,2010Q2,5.02
11,2010Q3,5.49
12,2010Q4,5.05
13,2011Q1,3.98
14,2011Q2,4.35
15,2011Q3,8.96
16,2011Q4,8.51
17,2012Q1,7.88
18,2012Q2,3.53
19,2012Q3,1.89
20,2012Q4,2.2
21,2013Q1,2.15
22,2013Q2,2.1
23,2013Q3,3.22
24,2013Q4,2.35
25,2014Q1,2.18
26,2014Q2,2.71
27,2014Q3,2.74
28,2014Q4,2.66
29,2015Q1,2.59
30,2015Q2,2.75
31,2015Q3,2.57
32,2015Q4,2.55
33,2016Q1,2.64
34,2016Q2,3.44
35,2016Q3,3.39
36,2016Q4,4.49
37,2017Q1,4.6
38,2017Q2,3.8
39,2017Q3,1.61
40,2017Q4,2.96
41,2018Q1,3.39
42,2018Q2,3.6
43,2018Q3,3.24
44,2018Q4,3.2
45,2019Q1,2.83
46,2019Q2,2.47
47,2019Q3,2.67
48,2019Q4,3.23
49,2020Q1,3.09
50,2020Q2,0.77
51,2020Q3,1.1
52,2020Q4,0.53
53,2021Q1,1.04
54,2021Q2,0.78
55,2021Q3,0.79
56,2021Q4,0.86
57,2022Q1,0.96
58,2022Q2,0.94
