,quarter,roa
0,2006Q4,3.57
1,2007Q1,2.14
2,2007Q2,3.14
3,2007Q3,2.62
4,2007Q4,0.82
5,2008Q1,2.22
6,2008Q2,1.58
7,2008Q3,1.81
8,2008Q4,2.46
9,2009Q1,3.87
10,2009Q2,1.81
11,2009Q3,8.17
12,2009Q4,2.03
13,2010Q1,3.12
14,2010Q2,2.46
15,2010Q3,2.47
16,2010Q4,4.41
17,2011Q1,2.02
18,2011Q2,2.06
19,2011Q3,4.09
20,2011Q4,2.38
21,2012Q1,2.36
22,2012Q2,3.6
23,2012Q3,2.49
24,2012Q4,2.55
25,2013Q1,2.45
26,2013Q2,3.01
27,2013Q3,2.51
28,2013Q4,1.65
29,2014Q1,2.31
30,2014Q2,2.34
31,2014Q3,3.64
32,2014Q4,0.75
33,2015Q1,2.5
34,2015Q2,4.63
35,2015Q3,1.79
36,2015Q4,0.67
37,2016Q1,1.25
38,2016Q2,4.81
39,2016Q3,0.96
40,2016Q4,0.63
41,2017Q1,1.6
42,2017Q2,3.92
43,2017Q3,2.33
44,2017Q4,0.48
45,2018Q1,1.64
46,2018Q2,3.11
47,2018Q3,5.24
48,2018Q4,2.96
49,2019Q1,2.78
50,2019Q2,2.49
51,2019Q3,2.09
52,2019Q4,3.44
53,2020Q1,2.4
54,2020Q2,-0.71
55,2020Q3,-0.37
56,2020Q4,2.83
57,2021Q1,0.18
58,2021Q2,1.14
59,2021Q3,-0.7
60,2021Q4,4.48
61,2022Q1,-1.0
62,2022Q2,1.59
