,timestamp,delta_volume,date,note
0,1190307600,5669818,2007-09-21,"Niêm yết cổ phiếu bổ sung - 5,669,818 CP"
1,1191430800,5669818,2007-10-04,"Giao dịch bổ sung - 5,669,818 CP"
2,1277139600,2554770,2010-06-22,"Niêm yết cổ phiếu bổ sung - 2,554,770 CP"
3,1277744400,2554770,2010-06-29,"Giao dịch bổ sung - 2,554,770 CP"
4,1331830800,550000,2012-03-16,"Giao dịch bổ sung - 550,000 CP"
5,1331830800,550000,2012-03-16,"Niêm yết cổ phiếu bổ sung - 550,000 CP"
6,1350493200,600000,2012-10-18,"Niêm yết cổ phiếu bổ sung - 600,000 CP"
7,1395939600,300000,2014-03-28,"Giao dịch bổ sung - 300,000 CP"
8,1427302800,300000,2015-03-26,"Giao dịch bổ sung - 300,000 CP"
9,1540227600,5151237,2018-10-23,"Niêm yết cổ phiếu bổ sung - 5,151,237 CP"
10,1541523600,5151237,2018-11-07,"Giao dịch bổ sung - 5,151,237 CP"
11,1563123600,4004976,2019-07-15,"Niêm yết cổ phiếu bổ sung - 4,004,976 CP"
12,1564333200,4004976,2019-07-29,"Giao dịch bổ sung - 4,004,976 CP"
13,1568826000,919199,2019-09-19,"Niêm yết cổ phiếu bổ sung - 919,199 CP"
14,1597165200,12000000,2020-08-12,"Niêm yết cổ phiếu bổ sung - 12,000,000 CP"
15,1597770000,9589907,2020-08-19,"Giao dịch bổ sung - 9,589,907 CP"
16,1597856400,306270,2020-08-20,"Giao dịch bổ sung - 306,270 CP"
17,1624294800,2410093,2021-06-22,"Giao dịch bổ sung - 2,410,093 CP"
18,1629392400,306376,2021-08-20,"Giao dịch bổ sung - 306,376 CP"
19,1632848400,7200000,2021-09-29,"Niêm yết cổ phiếu bổ sung - 7,200,000 CP"
20,1633885200,7200000,2021-10-11,"Giao dịch bổ sung - 7,200,000 CP"
21,1654016400,16800000,2022-06-01,"Niêm yết cổ phiếu bổ sung - 16,800,000 CP"
22,1661101200,306553,2022-08-22,"Giao dịch bổ sung - 306,553 CP"
23,1665594000,9000000,2022-10-13,"Niêm yết cổ phiếu bổ sung - 9,000,000 CP"
24,1666630800,9000000,2022-10-25,"Giao dịch bổ sung - 9,000,000 CP"
25,1745341200,16800000,2025-04-23,"Giao dịch bổ sung - 16,800,000 CP"
