Attributes,adjust,change_perc1,change_perc2,close,high,low,open,value_match,value_reconcile,volume_match,volume_reconcile,volume
Symbols,EVG,EVG,EVG,EVG,EVG,EVG,EVG,EVG,EVG,EVG,EVG,EVG
date,,,,,,,,,,,,
2017-06-08,8.77,2.35,19.92,14.15,14.15,14.15,14.15,40950000000,0,2894000,0,2894000
2017-06-09,9.36,0.95,6.71,15.1,15.1,15.1,15.1,34254000000,0,2268500,0,2268500
2017-06-12,9.95,0.95,6.29,16.05,16.15,14.1,16.15,38843000000,0,2498930,0,2498930
2017-06-13,10.01,0.1,0.62,16.15,16.25,14.95,15.8,59438000000,0,3809550,0,3809550
2017-06-14,9.61,-0.65,-4.02,15.5,15.8,15.2,15.8,16235000000,0,1047980,0,1047980
2017-06-15,10.26,1.05,6.77,16.55,16.55,15.2,15.45,45792000000,0,2860630,0,2860630
2017-06-16,10.97,1.15,6.95,17.7,17.7,16.7,16.75,55842000000,0,3212380,0,3212380
2017-06-19,10.85,-0.2,-1.13,17.5,17.9,17.1,17.9,21925000000,0,1253710,0,1253710
2017-06-20,10.73,-0.2,-1.14,17.3,17.5,17.1,17.5,15057000000,0,872250,0,872250
2017-06-21,10.76,0.05,0.29,17.35,17.6,16.95,17.3,25967000000,0,1505590,0,1505590
2017-06-22,10.73,-0.05,-0.29,17.3,17.5,16.9,17.3,20301000000,0,1183930,0,1183930
2017-06-23,10.79,0.1,0.58,17.4,17.7,17.3,17.35,27214000000,0,1554810,0,1554810
2017-06-26,11.53,1.2,6.9,18.6,18.6,17.45,17.45,45160000000,0,2490950,0,2490950
2017-06-27,11.97,0.7,3.76,19.3,19.35,18.65,18.65,40438000000,0,2126670,0,2126670
2017-06-28,11.81,-0.25,-1.3,19.05,19.45,18.4,19.3,53552000000,0,2830970,0,2830970
2017-06-29,11.75,-0.1,-0.52,18.95,19.1,18.15,19.05,53876000000,0,2882890,0,2882890
2017-06-30,10.94,-1.3,-6.86,17.65,19.1,17.65,18.85,39301000000,0,2186090,0,2186090
2017-07-03,10.66,-0.45,-2.55,17.2,17.3,16.45,16.45,44645000000,0,2676180,0,2676180
2017-07-04,10.57,-0.15,-0.87,17.05,17.7,16.95,17.2,40652000000,0,2347990,0,2347990
2017-07-05,10.2,-0.6,-3.52,16.45,17.1,15.9,17.05,25901000000,0,1572490,0,1572490
2017-07-06,9.49,-1.15,-6.99,15.3,16.2,15.3,16.0,36924000000,0,2388100,0,2388100
