,timestamp,delta_volume,date,note
0,1495731600,30000000,2017-05-26,"Niêm yết cổ phiếu lần đầu - 30,000,000 CP"
1,1496854800,30000000,2017-06-08,"Giao dịch lần đầu - 30,000,000 CP"
2,1536080400,30000000,2018-09-05,"Niêm yết cổ phiếu bổ sung - 30,000,000 CP"
3,1617037200,45000000,2021-03-30,"Niêm yết cổ phiếu bổ sung - 45,000,000 CP"
4,1617642000,27631307,2021-04-06,"Giao dịch bổ sung - 27,631,307 CP"
5,1645462800,5249836,2022-02-22,"Niêm yết cổ phiếu bổ sung - 5,249,836 CP"
6,1645981200,17368693,2022-02-28,"Giao dịch bổ sung - 17,368,693 CP"
7,1646240400,5249836,2022-03-03,"Giao dịch bổ sung - 5,249,836 CP"
8,1647795600,105000000,2022-03-21,"Niêm yết cổ phiếu bổ sung - 105,000,000 CP"
9,1648486800,60463554,2022-03-29,"Giao dịch bổ sung - 60,463,554 CP"
10,1677430800,44536446,2023-02-27,"Giao dịch bổ sung - 44,536,446 CP"
