,timestamp,delta_volume,date,note
0,1170003600,5000000.0,2007-01-29,"Niêm yết cổ phiếu bổ sung - 5,000,000 CP"
1,1170608400,5000000.0,2007-02-05,"Giao dịch bổ sung - 5,000,000 CP"
2,1175446800,10000000.0,2007-04-02,"Niêm yết cổ phiếu bổ sung - 10,000,000 CP"
3,1175792400,10000000.0,2007-04-06,"Giao dịch bổ sung - 10,000,000 CP"
4,1187283600,20000000.0,2007-08-17,"Niêm yết cổ phiếu bổ sung - 20,000,000 CP"
5,1188234000,20000000.0,2007-08-28,"Giao dịch bổ sung - 20,000,000 CP"
6,1199811600,20000000.0,2008-01-09,"Niêm yết cổ phiếu bổ sung - 20,000,000 CP"
7,1200589200,20000000.0,2008-01-18,"Giao dịch bổ sung - 20,000,000 CP"
8,1205082000,14999730.0,2008-03-10,"Niêm yết cổ phiếu bổ sung - 14,999,730 CP"
9,1205773200,14999730.0,2008-03-18,"Giao dịch bổ sung - 14,999,730 CP"
10,1229274000,17245035.0,2008-12-15,"Niêm yết cổ phiếu bổ sung - 17,245,035 CP"
11,1230051600,17245034.0,2008-12-24,"Niêm yết cổ phiếu bổ sung - 17,245,034 CP"
12,1230656400,17245034.0,2008-12-31,"Giao dịch bổ sung - 17,245,034 CP"
13,1234890000,3662183.0,2009-02-18,"Niêm yết cổ phiếu bổ sung - 3,662,183 CP"
14,1235322000,3662183.0,2009-02-23,"Giao dịch bổ sung - 3,662,183 CP"
15,1247504400,67936281.0,2009-07-14,"Niêm yết cổ phiếu bổ sung - 67,936,281 CP"
16,1248022800,67936281.0,2009-07-20,"Giao dịch bổ sung - 67,936,281 CP"
17,1258563600,2104564.0,2009-11-19,"Niêm yết cổ phiếu bổ sung - 2,104,564 CP"
18,1274288400,7500000.0,2010-05-20,"Niêm yết cổ phiếu bổ sung - 7,500,000 CP"
19,1281546000,127827773.0,2010-08-12,"Niêm yết cổ phiếu bổ sung - 127,827,773 CP"
20,1282496400,127827773.0,2010-08-23,"Giao dịch bổ sung - 127,827,773 CP"
21,1307293200,1287000.0,2011-06-06,"Niêm yết cổ phiếu bổ sung - 1,287,000 CP"
22,1338224400,102592644.0,2012-05-29,"Niêm yết cổ phiếu bổ sung - 102,592,644 CP"
23,1338829200,102592644.0,2012-06-05,"Giao dịch bổ sung - 102,592,644 CP"
24,1348074000,,2012-09-20,Đưa vào diện cảnh báo
25,1364230800,115678032.0,2013-03-26,"Niêm yết cổ phiếu bổ sung - 115,678,032 CP"
26,1368637200,,2013-05-16,Đưa cổ phiếu ra khỏi diện cảnh báo
27,1372784400,1999624.0,2013-07-03,"Niêm yết cổ phiếu bổ sung - 1,999,624 CP"
28,1377190800,56215046.0,2013-08-23,"Niêm yết cổ phiếu bổ sung - 56,215,046 CP"
29,1377190800,56215046.0,2013-08-23,"Giao dịch bổ sung - 56,215,046 CP"
30,1392656400,100000000.0,2014-02-18,"Niêm yết cổ phiếu bổ sung - 100,000,000 CP"
31,1398963600,1999624.0,2014-05-02,"Giao dịch bổ sung - 1,999,624 CP"
32,1421600400,100000000.0,2015-01-19,"Giao dịch bổ sung - 100,000,000 CP"
33,1426093200,119376938.0,2015-03-12,"Niêm yết cổ phiếu bổ sung - 119,376,938 CP"
34,1455469200,119376938.0,2016-02-15,"Giao dịch bổ sung - 119,376,938 CP"
35,1498496400,100038758.0,2017-06-27,"Niêm yết cổ phiếu bổ sung - 100,038,758 CP"
36,1499619600,100038758.0,2017-07-10,"Giao dịch bổ sung - 100,038,758 CP"
37,1662397200,,2022-09-06,Đưa cổ phiếu vào diện cảnh báo
